date,price
2016-12-09,11.1539
2016-12-16,11.2045
2016-12-23,11.2321
2016-12-30,11.1375
2017-01-06,11.204
2017-01-13,11.1222
2017-01-20,11.1452
2017-01-27,11.1989
2017-02-03,11.0966
2017-02-10,11.1937
2017-02-17,11.3727
2017-02-24,11.503
2017-03-03,11.5312
2017-03-10,11.5158
2017-03-17,11.5593
2017-03-24,11.427
2017-03-31,11.4785
2017-04-07,11.4527
2017-04-13,11.3523
2017-04-21,11.4167
2017-04-28,11.5068
2017-05-05,11.5531
2017-05-12,11.4682
2017-05-19,11.4991
2017-05-26,11.6458
2017-06-02,11.7874
2017-06-09,11.7669
2017-06-16,11.857
2017-06-23,11.8205
2017-06-30,11.696
2017-07-07,11.696
2017-07-14,11.8153
2017-07-21,11.8153
2017-07-28,11.8646
2017-08-04,11.9242
2017-08-11,11.8361
2017-08-18,11.7453
2017-08-25,11.8257
2017-09-01,11.9061
2017-09-08,11.9061
2017-09-15,12.1732
2017-09-22,12.1923
2017-09-29,12.2263
2017-10-06,12.383
2017-10-13,12.5424
2017-10-20,12.6599
2017-10-27,12.7514
2017-11-03,12.7409
2017-11-10,12.7174
2017-11-17,12.7671
2017-11-24,12.8768
2017-12-01,13.1798
2017-12-08,13.2242
2017-12-15,13.3653
2017-12-22,13.458
2017-12-29,13.458
2018-01-05,13.6894
2018-01-12,13.8578
2018-01-19,14.0471
2018-01-26,14.3548
2018-02-02,13.721
2018-02-09,13.003
2018-02-16,13.4396
2018-02-23,13.4054
2018-03-02,13.1555
2018-03-09,13.5185
2018-03-16,13.3216
2018-03-23,12.5787
2018-03-29,12.9621
2018-04-06,12.785
2018-04-13,12.9912
2018-04-20,12.8616
2018-04-27,12.9383
2018-05-04,12.7532
2018-05-11,13.007
2018-05-18,13.0573
2018-05-25,13.1128
2018-06-01,13.1709
2018-06-08,13.4512
2018-06-15,13.4617
2018-06-22,13.3084
2018-06-29,13.1377
2018-07-06,13.287
2018-07-13,13.4816
2018-07-20,13.4869
2018-07-27,13.6202
2018-08-03,13.7854
2018-08-10,13.7188
2018-08-17,13.956
2018-08-24,14.0093
2018-08-31,14.0493
2018-09-07,14.1159
2018-09-14,14.2492
2018-09-21,14.4331
2018-09-28,14.2243
2018-10-05,14.1411
2018-10-12,13.5534
2018-10-19,13.5695
2018-10-26,13.1428
2018-11-02,13.497
2018-11-09,13.8271
2018-11-16,13.6956
2018-11-23,13.2608
2018-11-30,13.8352
2018-12-07,13.2152
2018-12-14,13.116
2018-12-21,12.315
2018-12-28,12.6046
2019-01-04,12.8048
2019-01-11,13.0971
2019-01-18,13.3244
2019-01-25,13.2865
2019-02-01,13.5111
2019-02-08,13.5787
2019-02-15,13.9955
2019-02-22,14.0956
2019-03-01,14.082
2019-03-08,13.806
2019-03-15,14.1443
2019-03-22,14.0606
2019-03-29,14.2431
2019-04-05,14.521
2019-04-12,14.6028
2019-04-18,14.7689
2019-04-26,14.6409
2019-05-03,14.709
2019-05-10,14.3494
2019-05-17,14.1778
2019-05-24,14.0034
2019-05-31,13.5838
2019-06-07,14.2731
2019-06-14,14.363
2019-06-21,14.6137
2019-06-28,14.5738
2019-07-05,14.7605
2019-07-12,14.8484
2019-07-19,14.7605
2019-07-26,15.1148
2019-08-02,14.5271
2019-08-09,14.3623
2019-08-16,14.3184
2019-08-23,14.2003
2019-08-30,14.6232
2019-09-06,14.9582
2019-09-13,15.2823
2019-09-20,15.0681
2019-09-27,15.1028
2019-10-04,14.9976
2019-10-11,15.0918
2019-10-18,15.1666
2019-10-25,15.3771
2019-11-01,15.5406
2019-11-08,15.7789
2019-11-15,15.7955
2019-11-22,15.6847
2019-11-29,15.8177
2019-12-06,15.8869
2019-12-13,16.0268
2019-12-20,16.2167
2019-12-27,16.2419
2020-01-03,16.1022
2020-01-10,16.1972
2020-01-17,16.5212
2020-01-24,16.4346
2020-01-31,15.8927
2020-02-07,16.334
2020-02-14,16.4374
2020-02-21,16.2558
2020-02-28,14.4068
2020-03-06,14.5855
2020-03-13,13.2337
2020-03-20,11.3232
2020-03-27,12.5327
2020-04-03,12.5017
